Acq. time (s)=	15
Accumulations=	2
Range (cm-¹)=	600...1800
Windows=	2
Autofocus=	Off
AutoExposure=	Off
Spike filter=	Multiple accum.
Delay time (s)=	1
Binning=	1
Readout mode=	Signal
DeNoise=	Standard
ICS correction=	Off
Dark correction=	Off
Inst. Process=	Off
Instrument=	XploRA
Detector=	Syncerity
Objective=	x20LWD
Grating=	1200 gr/mm
Filter=	25%
Laser (nm)=	785 
Slit (µm)=	100 
Hole (µm)=	300 
Laser pol=	None
Raman pol=	None
Output=	Camera
StageXY=	Marzhauser
StageZ=	
X (µm)=	-4071.5
Y (µm)=	3889.7
Project=	
Sample=	
Site=	
Title=	CLs P5
Remark=	
Date=	15.10.2021 19:08
Operator=	
Power=	
Acquired=	15.10.2021 19:08:49
Edit:Spike=	15.10.2021 19:09:39
Edit:Spike=	15.10.2021 19:09:40
Edit:Spike=	15.10.2021 19:09:42
601.097	1211.93
602.266	1220.23
603.435	1227.64
604.603	1234.45
605.771	1240.66
606.939	1247.47
608.106	1253.97
609.273	1260.18
610.44	1265.6
611.606	1269.8
612.772	1272.76
613.938	1275.21
615.104	1277.31
616.268	1279.22
617.433	1281.34
618.598	1283.14
619.763	1285.08
620.926	1287.65
622.091	1289.9
623.254	1292
624.417	1293.3
625.58	1292.28
626.742	1290.47
627.906	1288.26
629.068	1285.86
630.229	1283.9
631.391	1281.77
632.551	1279.33
633.712	1276.66
634.873	1273.75
636.033	1270.88
637.193	1268.01
638.352	1265.18
639.512	1262.67
640.671	1260.51
641.83	1258.86
642.988	1257.31
644.147	1255.84
645.305	1253.88
646.462	1250.57
647.62	1247.31
648.777	1243.28
649.934	1239.04
651.09	1234.93
652.247	1231.54
653.402	1228.66
654.558	1227.14
655.713	1227.14
656.868	1228.47
658.023	1230.48
659.177	1232.68
660.331	1234.35
661.485	1235.76
662.639	1236.79
663.792	1237.63
664.945	1238.05
666.098	1238.11
667.25	1237.74
668.402	1236.85
669.554	1235.17
670.705	1233.15
671.857	1230.24
673.007	1226.47
674.158	1222.35
675.309	1217.88
676.459	1213.43
677.609	1209.63
678.758	1206.44
679.907	1203.66
681.056	1201.47
682.205	1200.69
683.353	1201.1
684.501	1202.24
685.649	1203.58
686.796	1204.7
687.943	1205.86
689.09	1206.83
690.236	1207.76
691.383	1208.25
692.529	1208.2
693.675	1207.57
694.82	1206.09
695.965	1203.36
697.11	1199.24
698.254	1194.37
699.398	1189.35
700.542	1185.37
701.686	1182.04
702.829	1179.14
703.973	1176.64
705.116	1175.04
706.258	1173.48
707.4	1171.55
708.542	1167.2
709.684	1162.25
710.825	1156.94
711.966	1152.1
713.107	1148.22
714.247	1152.18
715.387	1150.89
716.527	1149
717.667	1146.75
718.806	1144.09
719.945	1141.31
721.084	1138.2
722.223	1135.19
723.361	1132.11
724.498	1129.08
725.636	1125.91
726.773	1122.94
727.91	1118.34
729.047	1115.41
730.183	1116.5
731.32	1119.77
732.455	1124.82
733.591	1131.7
734.726	1139.61
735.861	1147.98
736.996	1156.19
738.13	1163.39
739.264	1168.93
740.398	1172.65
741.532	1174.22
742.665	1173.98
743.797	1166
744.93	1159.14
746.063	1152.55
747.195	1145.69
748.326	1138.31
749.458	1130.95
750.589	1123.93
751.72	1117.19
752.851	1109.42
753.981	1101.47
755.111	1094.29
756.241	1087.73
757.371	1081.62
758.499	1076.13
759.628	1070.97
760.757	1066.61
761.885	1062.75
763.014	1059.29
764.141	1056.27
765.268	1053.06
766.395	1049.37
767.523	1045.45
768.649	1042.4
769.775	1039.85
770.901	1038.02
772.027	1036.77
773.153	1035.64
774.277	1034.4
775.403	1032.83
776.527	1031.12
777.651	1028.73
778.776	1025.67
779.899	1022.26
781.023	1018.36
782.146	1014.25
783.269	1010.38
784.39	1004.82
785.513	999.06
786.635	993.081
787.757	987.724
788.878	983.723
789.999	980.213
791.12	977.199
792.24	974.495
793.36	972.748
794.48	971.323
795.6	969.987
796.72	968.805
797.839	967.486
798.957	965.653
800.076	963.583
801.194	961.081
802.313	958.657
803.43	956.196
804.547	953.711
805.664	951.236
806.781	948.853
807.898	946.599
809.014	944.669
810.13	942.934
811.245	940.932
812.361	939.086
813.476	937.423
814.591	936.087
815.705	935.665
816.819	936.994
817.933	938.261
819.047	939.601
820.16	940.725
821.273	941.029
822.386	940.909
823.498	940.41
824.611	939.322
825.723	937.383
826.835	934.814
827.946	931.751
829.057	928.323
830.167	924.652
831.278	920.85
832.388	917.287
833.498	914.156
834.608	911.26
835.717	908.633
836.826	906.804
837.935	905.685
839.043	905.345
840.152	905.352
841.26	905.7
842.367	906.058
843.474	905.697
844.582	905.113
845.688	904.421
846.794	902.673
847.901	900.348
849.006	897.786
850.112	894.884
851.217	892.022
852.322	889.598
853.428	887.549
854.532	885.391
855.636	883.315
856.74	881.596
857.843	880.08
858.947	878.819
860.05	877.697
861.153	876.599
862.255	875.4
863.358	874.336
864.459	873.048
865.561	871.432
866.662	869.075
867.763	865.158
868.864	860.992
869.964	856.401
871.065	851.734
872.165	847.627
873.264	844.502
874.363	841.587
875.463	838.911
876.561	836.404
877.66	834.344
878.758	832.617
879.856	831.135
880.954	829.798
882.051	828.599
883.148	827.426
884.244	826.248
885.341	825.174
886.437	823.433
887.533	821.644
888.629	819.696
889.724	817.809
890.819	816.193
891.914	815.099
893.009	814.577
894.102	814.512
895.197	814.71
896.29	815.132
897.384	815.817
898.477	816.681
899.569	817.477
900.662	818.46
901.754	819.336
902.846	820.224
903.938	821.05
905.029	821.529
906.12	822.258
907.211	823.264
908.301	824.389
909.391	826.023
910.481	827.374
911.571	828.357
912.66	828.684
913.749	828.109
914.838	826.85
915.927	824.122
917.015	820.169
918.103	815.397
919.191	809.71
920.279	803.501
921.365	796.87
922.452	790.848
923.539	784.769
924.625	779.136
925.711	774.083
926.796	769.623
927.882	765.8
928.967	762.471
930.052	759.834
931.136	757.656
932.221	755.677
933.305	753.913
934.389	752.019
935.472	750.006
936.555	747.837
937.638	744.74
938.721	741.384
939.802	737.839
940.885	734.284
941.966	732.448
943.048	731.09
944.129	729.991
945.209	728.983
946.29	728.185
947.371	727.408
948.451	726.279
949.531	724.922
950.61	723.602
951.689	722.354
952.768	721.065
953.847	719.841
954.925	718.642
956.003	717.609
957.081	716.77
958.158	716.531
959.236	716.376
960.312	716.507
961.389	717.031
962.465	719.087
963.542	721.167
964.617	723.15
965.693	722.769
966.768	721.149
967.843	717.791
968.918	713.981
969.991	710.331
971.066	707.663
972.139	705.851
973.213	704.951
974.286	704.091
975.359	703.801
976.432	703.934
977.504	705.147
978.576	707.956
979.648	711.019
980.72	714.152
981.791	717.701
982.862	721.787
983.933	725.595
985.004	728.193
986.074	730.03
987.143	727.047
988.213	727.018
989.282	726.5
990.351	726.105
991.42	725.63
992.489	725.21
993.557	724.418
994.624	723.772
995.692	723.523
996.76	722.943
997.827	722.019
998.893	720.654
999.96	718.782
1001.03	715.643
1002.09	712.115
1003.16	707.87
1004.22	702.791
1005.29	696.794
1006.35	689.868
1007.42	682.317
1008.48	673.703
1009.54	665.045
1010.61	658.574
1011.67	653.506
1012.74	649.826
1013.8	647.178
1014.86	645.501
1015.92	644.903
1016.99	644.595
1018.05	645.817
1019.11	647.343
1020.17	648.953
1021.23	648.292
1022.29	646.463
1023.35	643.652
1024.41	639.99
1025.47	635.797
1026.53	632.022
1027.59	628.317
1028.65	625.132
1029.71	623.285
1030.77	621.761
1031.82	620.45
1032.88	619.242
1033.94	617.621
1035	616.54
1036.05	616.01
1037.11	615.889
1038.17	616.287
1039.22	616.975
1040.28	617.772
1041.33	618.684
1042.39	619.526
1043.44	619.752
1044.5	620.517
1045.55	621.149
1046.61	621.393
1047.66	621.403
1048.71	620.185
1049.77	617.323
1050.82	614.085
1051.87	609.931
1052.93	605.301
1053.98	600.641
1055.03	596.614
1056.08	592.825
1057.13	590.279
1058.18	587.944
1059.23	587.088
1060.29	587.345
1061.34	587.857
1062.39	587.971
1063.44	588.049
1064.48	587.998
1065.53	587.826
1066.58	587.409
1067.63	586.706
1068.68	585.873
1069.73	584.742
1070.78	583.45
1071.82	581.867
1072.87	579.999
1073.92	578.01
1074.96	575.786
1076.01	572.989
1077.06	569.97
1078.1	566.967
1079.15	564.406
1080.19	563.033
1081.24	562.559
1082.28	562.055
1083.33	561.705
1084.37	561.448
1085.41	561.283
1086.46	560.721
1087.5	560.533
1088.54	560.4
1089.59	560.315
1090.63	560.289
1091.67	560.26
1092.71	560.215
1093.76	559.869
1094.8	559.368
1095.84	558.537
1096.88	557.982
1097.92	557.6
1098.96	557.413
1100	558.511
1101.04	559.755
1102.08	561.195
1103.12	563.003
1104.16	564.921
1105.19	566.601
1106.23	567.74
1107.27	568.024
1108.31	567.725
1109.35	566.73
1110.38	564.423
1111.42	561.375
1112.46	557.657
1113.49	553.413
1114.53	548.786
1115.56	543.956
1116.6	539.531
1117.64	535.465
1118.67	532.157
1119.71	529.768
1120.74	528.502
1121.77	527.669
1122.81	527.467
1123.84	527.735
1124.87	528.607
1125.91	530.135
1126.94	532.068
1127.97	534.262
1129	536.477
1130.04	538.658
