Acq. time (s)=	15
Accumulations=	2
Range (cm-¹)=	600...1800
Windows=	2
Autofocus=	Off
AutoExposure=	On
Spike filter=	Multiple accum.
Delay time (s)=	1
Binning=	1
Readout mode=	Signal
DeNoise=	Standard
ICS correction=	Off
Dark correction=	Off
Inst. Process=	Off
Instrument=	XploRA
Detector=	Syncerity
Objective=	x20LWD
Grating=	1200 gr/mm
Filter=	25%
Laser (nm)=	785 
Slit (µm)=	100 
Hole (µm)=	300 
Laser pol=	None
Raman pol=	None
Output=	Camera
StageXY=	Marzhauser
StageZ=	
X (µm)=	-98
Y (µm)=	-125.9
Project=	
Sample=	
Site=	
Title=	To11-T
Remark=	
Date=	15.10.2022 18:02
Acquired=	15.10.2022 18:02:14
600.787	1080.55
601.956	1092.44
603.126	1100.68
604.294	1110.22
605.463	1117.12
606.631	1125.9
607.8	1134.45
608.967	1143.82
610.135	1153.64
611.302	1162.52
612.468	1170.73
613.635	1179.8
614.802	1189.39
615.968	1197.97
617.133	1206.2
618.299	1214.08
619.464	1220.62
620.629	1226.36
621.793	1231.97
622.958	1236.67
624.121	1240.74
625.285	1243.52
626.448	1244.05
627.612	1246.18
628.774	1247.3
629.937	1250.59
631.099	1253.54
632.261	1257.53
633.423	1262.34
634.584	1265.94
635.745	1269.57
636.906	1274.16
638.066	1278.5
639.227	1281.27
640.386	1285.1
641.546	1288.45
642.705	1291.26
643.864	1292.68
645.023	1293.36
646.181	1293.15
647.339	1293.11
648.497	1293.33
649.655	1293.2
650.812	1293.78
651.969	1294.76
653.125	1297.04
654.282	1300.29
655.438	1303.73
656.593	1307.42
657.75	1311.85
658.905	1316.48
660.059	1321.35
661.214	1325.67
662.368	1328.56
663.522	1332.35
664.676	1336.41
665.83	1340.51
666.983	1344.02
668.136	1346.99
669.288	1349.65
670.441	1351
671.592	1353.62
672.744	1351.38
673.895	1354.12
675.046	1358.89
676.197	1364.29
677.348	1369.87
678.498	1376.49
679.648	1382.32
680.798	1387.61
681.947	1391.46
683.096	1391.87
684.245	1389.99
685.394	1387.89
686.542	1385.46
687.69	1383.32
688.837	1387.38
689.984	1396.66
691.132	1414.28
692.278	1423.82
693.425	1428.37
694.571	1429.83
695.717	1419.92
696.863	1422.57
698.008	1423.45
699.152	1423.86
700.298	1423.31
701.442	1422.47
702.586	1421.5
703.73	1420.28
704.873	1418.92
706.017	1417.12
707.16	1415.58
708.302	1415.74
709.445	1416.76
710.586	1418.72
711.729	1420.37
712.87	1420.26
714.012	1421.59
715.152	1421.13
716.293	1422.01
717.433	1423.64
718.573	1425.31
719.713	1425.6
720.853	1423.21
721.991	1419.45
723.131	1416.05
724.269	1411.43
725.408	1405.36
726.545	1402.5
727.683	1400.75
728.821	1400.82
729.958	1402.7
731.095	1407.43
732.231	1413.93
733.368	1422.19
734.503	1429.41
735.639	1435.01
736.775	1443.87
737.91	1450.4
739.045	1458.08
740.179	1465.04
741.313	1473.33
742.447	1479.01
743.581	1483.23
744.714	1483.93
745.847	1482.38
746.98	1479.22
748.113	1472.68
749.245	1464.25
750.377	1455.17
751.509	1446.59
752.64	1437.38
753.771	1428.29
754.902	1420.2
756.033	1412.37
757.163	1405.69
758.293	1396.25
759.423	1388.48
760.551	1378.22
761.681	1371.67
762.81	1366.47
763.938	1361.87
765.066	1357.81
766.194	1355.06
767.321	1353.54
768.449	1348.85
769.576	1346.31
770.703	1339.64
771.83	1333.25
772.955	1327.41
774.081	1320.81
775.207	1313.92
776.332	1305.33
777.457	1298.3
778.582	1291.21
779.707	1285.2
780.831	1280.67
781.954	1277.93
783.078	1276.8
784.201	1277.81
785.324	1278.11
786.447	1278.48
787.569	1278.45
788.691	1277.22
789.813	1271.47
790.935	1264.64
792.056	1258.97
793.177	1254.09
794.297	1249.85
795.418	1246.91
796.539	1244.5
797.658	1243.59
798.777	1243.58
799.897	1244.76
801.016	1244.62
802.134	1241.6
803.253	1238.56
804.371	1234.77
805.489	1231.55
806.606	1229.12
807.723	1226.9
808.84	1226.49
809.957	1221.43
811.073	1219.02
812.19	1216.08
813.305	1213.34
814.421	1209.65
815.536	1205.66
816.651	1201.61
817.766	1197.53
818.88	1195.18
819.994	1192.76
821.108	1190.57
822.221	1188.87
823.335	1187.11
824.448	1185.72
825.56	1184.45
826.673	1184.18
827.784	1182.52
828.897	1180.95
830.008	1179.54
831.119	1177.67
832.23	1176.24
833.341	1176.13
834.451	1177.89
835.561	1180.18
836.671	1182.79
837.78	1184.94
838.89	1186.3
839.998	1185.25
841.108	1183.79
842.216	1181.36
843.324	1179.97
844.431	1178.93
845.539	1177.85
846.646	1176
847.753	1172.35
848.859	1167.37
849.966	1162.72
851.071	1158.84
852.178	1155.59
853.283	1151.92
854.388	1148.93
855.494	1145.1
856.598	1141.98
857.703	1136.84
858.806	1132.48
859.91	1128.17
861.014	1123.72
862.116	1118.21
863.22	1115.77
864.322	1113.58
865.425	1111.38
866.527	1109.68
867.628	1107.42
868.73	1103.04
869.831	1100.63
870.932	1097.42
872.032	1095.38
873.133	1092.6
874.233	1092.45
875.333	1093.11
876.432	1094.99
877.532	1092.22
878.631	1089.59
879.729	1085.67
880.828	1082.31
881.926	1079.11
883.023	1075.52
884.121	1072.17
885.218	1070.22
886.315	1069.56
887.412	1067.81
888.508	1065.36
889.604	1062.92
890.699	1062.08
891.795	1061.99
892.89	1061.89
893.985	1061.29
895.08	1061.82
896.174	1063.04
897.268	1063.52
898.362	1063.85
899.456	1064.1
900.549	1063.21
901.642	1061.85
902.734	1062.13
903.827	1062.28
904.919	1063.2
906.011	1064.32
907.102	1066.33
908.193	1067.39
909.284	1069.24
910.375	1072.36
911.465	1074.98
912.555	1076.28
913.645	1077.85
914.734	1077.61
915.824	1076.86
916.913	1075.22
918.001	1070.9
919.09	1064.82
920.177	1058.66
921.266	1050.81
922.353	1043.11
923.44	1036.31
924.527	1028.44
925.614	1019.4
926.7	1011.54
927.786	1004.2
928.873	997.873
929.958	992.248
931.043	986.543
932.128	983.037
933.213	978.662
934.297	975.107
935.381	972.056
936.465	968.629
937.549	965.653
938.632	963.566
939.715	960.733
940.798	958.883
941.881	956.352
942.962	954.955
944.044	952.939
945.125	950.841
946.207	949.691
947.288	948.001
948.368	946.642
949.449	945.786
950.529	944.211
951.61	941.904
952.689	939.735
953.769	937.818
954.847	934.136
955.926	930.867
957.004	926.973
958.082	923.184
959.16	920.677
960.238	918.688
961.316	916.996
962.392	916.411
963.469	915.26
964.546	915.604
965.622	914.204
966.698	914.017
967.774	914.998
968.849	917.477
969.924	916.711
970.998	915.209
972.073	914.715
973.148	914.85
974.221	917.709
975.295	921.788
976.369	924.615
977.441	927.769
978.514	930.3
979.587	932.634
980.659	935.619
981.731	938.829
982.802	940.911
983.874	943.19
984.945	944.198
986.016	945.748
987.087	944.782
988.157	943.673
989.227	941.354
990.296	937.846
991.366	933.448
992.435	928.919
993.504	925.671
994.573	923.455
995.641	922.661
996.709	922.794
997.777	923.318
998.844	923.232
999.911	925.467
1000.98	927.337
1002.05	926.234
1003.11	923.11
1004.18	918.951
1005.24	914.995
1006.31	911.028
1007.37	905.358
1008.44	898.438
1009.5	890.65
1010.57	883.4
1011.63	875.69
1012.7	867.698
1013.76	859.655
1014.82	853.268
1015.89	845.836
1016.95	839.876
1018.01	835.984
1019.07	831.59
1020.13	828.641
1021.2	826.872
1022.26	824.906
1023.32	823.178
1024.38	821.123
1025.44	820.021
1026.5	819.471
1027.56	817.936
1028.62	815.341
1029.68	811.61
1030.74	807.726
1031.8	804.566
1032.85	801.251
1033.91	798.952
1034.97	797.834
1036.03	798.123
1037.09	796.654
1038.14	796.43
1039.2	797.211
1040.26	798.438
1041.31	799.693
1042.37	802.008
1043.42	804.058
1044.48	805.426
1045.53	806.881
1046.59	807.848
1047.64	808.359
1048.7	807.726
1049.75	804.253
1050.81	802.32
1051.86	800.167
1052.91	797.996
1053.97	795.972
1055.02	793.315
1056.07	790.691
1057.12	788.758
1058.17	787.298
1059.23	786.525
1060.28	786.04
1061.33	785.754
1062.38	784.066
1063.43	782.733
1064.48	780.019
1065.53	777.102
1066.58	774.769
1067.63	772.165
1068.68	769.393
1069.72	766.386
1070.77	763.064
1071.82	761.41
1072.87	758.619
1073.92	755.781
1074.96	753.184
1076.01	750.676
1077.06	748.593
1078.1	747.24
1079.15	746.296
1080.2	745.599
1081.24	743.707
1082.29	742.611
1083.33	741.38
1084.38	740.378
1085.42	739.011
1086.47	738.522
1087.51	737.321
1088.55	735.25
1089.6	733.538
1090.64	732.138
1091.68	729.366
1092.73	727.039
1093.77	725.15
1094.81	722.837
1095.85	721.627
1096.89	720.871
1097.93	720.543
1098.98	720.583
1100.02	722.14
1101.06	723.201
1102.1	722.652
1103.14	723.247
1104.18	723.209
1105.21	723.66
1106.25	724.578
1107.29	725.405
1108.33	726.457
1109.37	726.897
1110.41	727.625
1111.44	727.434
1112.48	726.73
1113.52	725.627
1114.56	722.859
1115.59	718.857
1116.63	715.027
1117.66	711.416
1118.7	707.64
1119.73	703.409
1120.77	699.586
1121.8	695.994
1122.84	692.59
1123.87	688.471
