Acq. time (s)=	15
Accumulations=	2
Range (cm-¹)=	600...1800
Windows=	2
Autofocus=	Off
AutoExposure=	Off
Spike filter=	Multiple accum.
Delay time (s)=	1
Binning=	1
Readout mode=	Signal
DeNoise=	Standard
ICS correction=	Off
Dark correction=	Off
Inst. Process=	Off
Instrument=	XploRA
Detector=	Syncerity
Objective=	x20LWD
Grating=	1200 gr/mm
Filter=	25%
Laser (nm)=	785 
Slit (µm)=	100 
Hole (µm)=	300 
Laser pol=	None
Raman pol=	None
Output=	Camera
StageXY=	Marzhauser
StageZ=	
X (µm)=	-3325.2
Y (µm)=	9071.9
Project=	
Sample=	
Site=	
Title=	CLa P1
Remark=	
Date=	15.10.2021 15:16
Operator=	
Power=	
Acquired=	15.10.2021 15:16:12
601.097	667.402
602.266	671.186
603.435	675.348
604.603	678.371
605.771	681.184
606.939	683.832
608.106	686.388
609.273	688.765
610.44	691.06
611.606	693.184
612.772	695.235
613.938	697.092
615.104	698.825
616.268	700.475
617.433	702.144
618.598	703.675
619.763	704.99
620.926	706.236
622.091	706.53
623.254	706.099
624.417	705.392
625.58	704.522
626.742	703.552
627.906	702.71
629.068	701.746
630.229	700.739
631.391	699.847
632.551	698.799
633.712	697.681
634.873	696.362
636.033	695.077
637.193	693.634
638.352	691.985
639.512	690.158
640.671	687.829
641.83	684.651
642.988	680.667
644.147	677.055
645.305	675.309
646.462	676.122
647.62	673.931
648.777	672.063
649.934	670.703
651.09	669.878
652.247	669.903
653.402	670.881
654.558	673.11
655.713	676.997
656.868	682.171
658.023	684.851
659.177	680.051
660.331	680.685
661.485	681.392
662.639	681.833
663.792	682.017
664.945	682.018
666.098	681.779
667.25	681.382
668.402	680.31
669.554	678.936
670.705	677.426
671.857	675.84
673.007	674.441
674.158	673.433
675.309	672.749
676.459	672.383
677.609	672.867
678.758	673.563
679.907	674.737
681.056	674.522
682.205	676.341
683.353	677.015
684.501	676.763
685.649	676.062
686.796	674.811
687.943	673.163
689.09	670.598
690.236	657.192
691.383	658.271
692.529	661.214
693.675	664.622
694.82	668.496
695.965	672.644
697.11	678.09
698.254	680.156
699.398	680.675
700.542	674.577
701.686	671.591
702.829	668.304
703.973	663.499
705.116	658.74
706.258	655.029
707.4	652.211
708.542	650.128
709.684	648.621
710.825	647.563
711.966	647.051
713.107	646.677
714.247	647.336
715.387	648.178
716.527	648.517
717.667	647.335
718.806	646.136
719.945	644.585
721.084	642.823
722.223	641.355
723.361	639.585
724.498	637.273
725.636	633.213
726.773	629.465
727.91	626.298
729.047	624.567
730.183	624.318
731.32	625.121
732.455	626.681
733.591	628.769
734.726	630.841
735.861	633.343
736.996	636.076
738.13	639.057
739.264	641.988
740.398	645.116
741.532	648.524
742.665	651.219
743.797	652.109
744.93	652.153
746.063	651.056
747.195	649.139
748.326	646.627
749.458	643.588
750.589	639.969
751.72	636.15
752.851	631.947
753.981	627.509
755.111	622.809
756.241	617.178
757.371	611.549
758.499	607.765
759.628	605.095
760.757	603.201
761.885	602.696
763.014	602.906
764.141	603.37
765.268	603.541
766.395	603.422
767.523	603.332
768.649	602.966
769.775	602.306
770.901	601.233
772.027	599.751
773.153	597.553
774.277	594.793
775.403	591.441
776.527	590.124
777.651	589.182
778.776	588.344
779.899	587.35
781.023	586.325
782.146	585.281
783.269	584.218
784.39	583.046
785.513	581.759
786.635	580.396
787.757	578.892
788.878	577.329
789.999	575.686
791.12	573.919
792.24	572.068
793.36	570.086
794.48	568.002
795.6	565.798
796.72	563.449
797.839	561.029
798.957	558.446
800.076	555.84
801.194	553.314
802.313	550.321
803.43	547.392
804.547	544.712
805.664	542.295
806.781	541.57
807.898	540.757
809.014	540.286
810.13	540.354
811.245	540.974
812.361	541.87
813.476	542.91
814.591	543.626
815.705	543.406
816.819	542.986
817.933	542.713
819.047	542.848
820.16	543.102
821.273	544.42
822.386	544.687
823.498	543.77
824.611	542.738
825.723	542.156
826.835	541.854
827.946	541.229
829.057	540.635
830.167	539.843
831.278	539.828
832.388	539.896
833.498	539.855
834.608	538.799
835.717	537.612
836.826	536.265
837.935	535.046
839.043	533.778
840.152	533.432
841.26	533.494
842.367	533.359
843.474	532.608
844.582	531.514
845.688	530.162
846.794	528.492
847.901	526.611
849.006	524.039
850.112	521.721
851.217	521.216
852.322	520.834
853.428	520.18
854.532	519.174
855.636	518.052
856.74	516.909
857.843	515.773
858.947	515.651
860.05	516.042
861.153	515.941
862.255	515.135
863.358	514.104
864.459	512.766
865.561	510.974
866.662	508.627
867.763	506.044
868.864	503.306
869.964	500.567
871.065	497.716
872.165	495.333
873.264	492.848
874.363	490.398
875.463	488
876.561	485.857
877.66	483.847
878.758	482.024
879.856	480.469
880.954	478.958
882.051	478.136
883.148	477.633
884.244	477.785
885.341	478.051
886.437	478.65
887.533	479.352
888.629	479.658
889.724	480.275
890.819	480.792
891.914	481.004
893.009	480.773
894.102	480.238
895.197	479.088
896.29	477.887
897.384	476.42
898.477	475.142
899.569	474.122
900.662	474.268
901.754	475.085
902.846	476.516
903.938	478.558
905.029	480.599
906.12	482.166
907.211	483.174
908.301	483.583
909.391	483.171
910.481	482.072
911.571	480.331
912.66	479.049
913.749	477.37
914.838	475.397
915.927	473.369
917.015	471.321
918.103	469.319
919.191	467.647
920.279	467.018
921.365	466.82
922.452	466.465
923.539	465.781
924.625	467.744
925.711	465.465
926.796	462.468
927.882	458.876
928.967	454.526
930.052	450.161
931.136	445.436
932.221	442.455
933.305	441.283
934.389	451.682
935.472	452.198
936.555	450.232
937.638	448.906
938.721	448.467
939.802	448.441
940.885	449.362
941.966	451.252
943.048	454.901
944.129	455.889
945.209	454.582
946.29	445.42
947.371	423.228
948.451	423.808
949.531	422.912
950.61	410.051
951.689	419.472
952.768	427.142
953.847	436.651
954.925	438.072
956.003	437.249
957.081	437.213
958.158	438.724
959.236	438.572
960.312	436.8
961.389	434.65
962.465	432.506
963.542	430.463
964.617	428.29
965.693	426.158
966.768	423.315
967.843	421.149
968.918	420.336
969.991	420.852
971.066	421.473
972.139	421.904
973.213	422.607
974.286	424.082
975.359	425.779
976.432	427.788
977.504	429.712
978.576	431.377
979.648	432.665
980.72	433.154
981.791	433.298
982.862	432.947
983.933	432.357
985.004	431.703
986.074	430.982
987.143	430.476
988.213	429.792
989.282	429.155
990.351	428.515
991.42	428.382
992.489	428.515
993.557	428.848
994.624	429.107
995.692	429.23
996.76	429.054
997.827	428.848
998.893	428.541
999.96	427.828
1001.03	426.648
1002.09	424.825
1003.16	421.374
1004.22	416.842
1005.29	412.164
1006.35	408.099
1007.42	404.389
1008.48	400.991
1009.54	398.072
1010.61	395.851
1011.67	394.221
1012.74	393.346
1013.8	393.367
1014.86	392.786
1015.92	392.702
1016.99	391.497
1018.05	389.132
1019.11	385.659
1020.17	382.119
1021.23	379.143
1022.29	376.781
1023.35	374.667
1024.41	372.87
1025.47	371.442
1026.53	370.605
1027.59	373.836
1028.65	373.701
1029.71	373.386
1030.77	373.09
1031.82	372.794
1032.88	372.746
1033.94	372.58
1035	372.256
1036.05	370.329
1037.11	368.694
1038.17	367.387
1039.22	366.519
1040.28	366.112
1041.33	366.117
1042.39	366.483
1043.44	367.419
1044.5	368.667
1045.55	369.606
1046.61	369.603
1047.66	369.427
1048.71	369.222
1049.77	368.888
1050.82	369.086
1051.87	369.269
1052.93	369.025
1053.98	367.995
1055.03	366.246
1056.08	364.313
1057.13	362.362
1058.18	360.448
1059.23	359.283
1060.29	358.42
1061.34	357.75
1062.39	360.892
1063.44	360.799
1064.48	360.702
1065.53	360.557
1066.58	360.331
1067.63	360.009
1068.68	359.649
1069.73	359.252
1070.78	358.789
1071.82	358.324
1072.87	357.768
1073.92	357.186
1074.96	356.526
1076.01	355.786
1077.06	355.043
1078.1	354.306
1079.15	353.529
1080.19	352.612
1081.24	351.675
1082.28	350.769
1083.33	349.949
1084.37	349.254
1085.41	350.439
1086.46	348.884
1087.5	347.445
1088.54	346.227
1089.59	345.214
1090.63	344.404
1091.67	343.63
1092.71	343.513
1093.76	343.524
1094.8	343.612
1095.84	343.788
1096.88	343.905
1097.92	343.877
1098.96	343.261
1100	343.004
1101.04	342.896
1102.08	343.091
1103.12	344.037
1104.16	344.829
1105.19	345.629
1106.23	346.225
1107.27	346.439
1108.31	346.355
1109.35	345.882
1110.38	344.844
1111.42	343.196
1112.46	341.156
1113.49	338.271
1114.53	335.009
1115.56	330.621
1116.6	329.249
1117.64	327.43
1118.67	326.065
1119.71	325.186
1120.74	325.207
1121.77	326.447
1122.81	327.575
1123.84	328.384
1124.87	329.173
1125.91	330.029
1126.94	330.815
1127.97	331.229
1129	331.626
1130.04	332.081
1131.07	332.56
1132.1	333.158
1133.13	333.906
1134.16	334.777
1135.19	335.989
1136.22	337.155
1137.25	338.345
1138.28	339.57
1139.31	340.838
1140.34	342.121
1141.37	343.482
1142.4	344.707
1143.43	346.004
1144.45	347.189
1145.48	348.679
1146.51	350.389
1147.54	352.656
1148.56	354.911
1149.59	357.385
1150.62	360.473
1151.64	364.461
1152.67	368.093
1153.69	370.158
1154.72	369.812
1155.74	368.521
