1105.19	828.238
1106.23	829.573
1107.27	830.249
1108.31	829.999
1109.35	830.292
1110.38	830.614
1111.42	830.453
1112.46	829.791
1113.49	827.986
1114.53	825.32
1115.56	821.882
1116.6	817.718
1117.64	813.461
1118.67	809.899
1119.71	806.244
1120.74	804.099
1121.77	801.799
1122.81	800.049
1123.84	799.197
1124.87	799.517
1125.91	799.879
1126.94	798.777
1127.97	800.165
1129	801.648
1130.04	805.191
1131.07	809.476
1132.1	814.784
1133.13	821.647
1134.16	828.53
1135.19	835.449
1136.22	840.553
1137.25	846.328
1138.28	850.782
1139.31	855.515
1140.34	858.996
1141.37	862.898
1142.4	865.519
1143.43	869.39
1144.45	870.111
1145.48	875.556
1146.51	882.67
1147.54	890.615
1148.56	898.891
1149.59	905.622
1150.62	914.987
1151.64	919.364
1152.67	925.461
1153.69	933.115
1154.72	933.957
1155.74	928.635
1156.77	919.093
1157.79	906.886
1158.82	892.937
1159.84	872.144
1160.86	857.014
1161.89	839.899
1162.91	821.39
1163.93	805.556
1164.96	793.186
1165.98	784.085
1167	777.337
1168.02	773.753
1169.04	772.421
1170.06	778.472
1171.09	781.386
1172.11	783.034
1173.13	787.547
1174.15	793.893
1175.17	799.738
1176.19	804.92
1177.2	810.184
1178.22	815.456
1179.24	818.236
1180.26	822.513
1181.28	827.415
1182.3	830.165
1183.31	830.864
1184.33	830.385
1185.35	829.601
1186.37	825.817
1187.38	819.15
1188.4	811.115
1189.41	798.108
1190.43	788.722
1191.45	778.529
1192.46	768.009
1193.47	758.079
1194.49	748.963
1195.5	740.165
1196.52	731.824
1197.53	726.083
1198.55	723.045
1199.56	720.712
1200.57	721.108
1201.58	724.902
1202.6	726.564
1203.61	728.427
1204.62	730.69
1205.63	732.425
1206.64	734.92
1207.65	737.73
1208.66	740.122
1209.67	741.498
1210.68	741.864
1211.69	736.959
1212.7	735.795
1213.71	735.164
1214.72	735.259
1215.73	736.314
1216.74	736.599
1217.75	736.583
1218.76	736.969
1219.76	736.519
1220.77	736.168
1221.78	735.604
1222.79	734.551
1223.79	733.718
1224.8	733.123
1225.8	732.241
1226.81	729.647
1227.82	726.384
1228.82	722.09
1229.83	716.427
1230.83	711.814
1231.83	706.671
1232.84	701.683
1233.84	695.522
1234.85	689.485
1235.85	684.242
1236.85	679.269
1237.86	674.175
1238.86	668.746
1239.86	663.716
1240.86	659.986
1241.86	657.009
1242.86	653.637
1243.87	650.303
1244.87	647.466
1245.87	645.458
1246.87	643.11
1247.87	642.7
1248.87	643.123
1249.87	644.295
1250.87	645.329
1251.87	645.994
1252.86	645.572
1253.86	645.323
1254.86	646.691
1255.86	647.948
1256.86	649.452
1257.85	650.401
1258.85	650.635
1259.85	651.024
1260.84	651.12
1261.84	650.25
1262.84	648.801
1263.83	647.007
1264.83	645.039
1265.82	642.345
1266.82	639.048
1267.81	636.455
1268.81	632.386
1269.8	628.301
1270.79	624.912
1271.79	622.065
1272.78	619.374
1273.77	617.667
1274.77	617.482
1275.76	618.616
1276.75	620.261
1277.74	622.131
1278.73	624.756
1279.73	626.765
1280.72	629.207
1281.71	632.064
1282.7	635.791
1283.69	639.087
1284.68	640.91
1285.67	641.643
1286.66	640.08
1287.65	638.342
1288.64	634.151
1289.62	629.669
1290.61	625.722
1291.6	621.235
1292.59	617.198
1293.58	613.626
1294.56	609.875
1295.55	605.834
1296.54	602.731
1297.52	600.544
1298.51	599.031
1299.5	598.649
1300.48	598.83
1301.47	599.342
1302.45	600.289
1303.44	600.448
1304.42	599.951
1305.41	599.337
1306.39	597.43
1307.37	596.173
1308.36	594.493
1309.34	593.438
1310.32	592.19
1311.31	589.893
1312.29	588.933
1313.27	588.35
1314.25	589.388
1315.23	588.828
1316.21	589.317
1317.2	595.976
1318.18	602.739
1319.16	611.341
1320.14	621.406
1321.12	630.286
1322.1	639.679
1323.08	655.388
1324.06	660.164
1325.03	661.588
1326.01	660.432
1326.99	655.462
1327.97	647.825
1328.95	632.903
1329.92	623.034
1330.9	613.11
1331.88	600.258
1332.86	592.779
1333.83	584.844
1334.81	578.836
1335.78	572.584
1336.76	574.04
1337.74	570.484
1338.71	567.408
1339.69	565.277
1340.66	563.549
1341.63	562.441
1342.61	560.674
1343.58	559.77
1344.56	558.622
1345.53	556.96
1346.5	554.926
1347.47	553.822
1348.45	552.565
1349.42	551.165
1350.39	549.882
1351.36	548.597
1352.33	548.974
1353.31	547.522
1354.28	545.229
1355.25	542.429
1356.22	538.445
1357.19	534.051
1358.16	529.774
1359.13	525.292
1360.09	520.164
1361.06	516.38
1362.03	512.514
1363	510.081
1363.97	507.481
1364.94	505.394
1365.9	504.366
1366.87	505.117
1367.84	506.213
1368.81	506.89
1369.77	507.392
1370.74	508.476
1371.7	510.268
1372.67	511.579
1373.64	512.36
1374.6	512.956
1375.57	512.859
1376.53	513.058
1377.49	514.066
1378.46	515.011
1379.42	516.034
1380.39	516.76
1381.35	516.825
1382.31	517.245
1383.28	517.995
1384.24	518.535
1385.2	519.626
1386.16	519.557
1387.12	518.956
1388.09	518.556
1389.05	518.008
1390.01	517.673
1390.97	516.912
1391.93	516.308
1392.89	516.163
1393.85	513.999
1394.81	511.166
1395.77	509.176
1396.73	506.622
1397.68	503.893
1398.64	501.305
1399.6	498.63
1400.56	496.021
1401.52	493.04
1402.47	490.057
1403.43	487.293
1404.39	485.232
1405.35	483.551
1406.3	481.933
1407.26	481.046
1408.21	479.725
1409.17	478.555
1410.12	477.76
1411.08	476.841
1412.03	475.614
1412.99	473.8
1413.94	473.039
1414.9	472.905
1415.85	473.013
1416.8	472.974
1417.76	473.553
1418.71	474.357
1419.66	474.661
1420.62	474.421
1421.57	474.917
1422.52	474.139
1423.47	474.425
1424.42	475.485
1425.37	477.689
1426.32	479.36
1427.27	481.638
1428.22	484.056
1429.17	486.725
1430.12	489.863
1431.07	492.531
1432.02	494.165
1432.97	494.948
1433.92	494.907
1434.87	494.082
1435.82	492.276
1436.76	490.972
1437.71	488.965
1438.66	484.889
1439.61	480.723
1440.55	476.73
1441.5	473.829
1442.45	472.177
1443.39	471.632
1444.34	471.907
1445.28	471.11
1446.23	471.619
1447.17	471.354
1448.12	471.689
1449.06	472.115
1450.01	471.102
1450.95	469.156
1451.89	466.739
1452.84	463.871
1453.78	460.95
1454.72	458.212
1455.67	456.055
1456.61	453.767
1457.55	451.243
1458.49	449.363
1459.43	447.187
1460.37	446.071
1461.32	446.005
1462.26	445.636
1463.2	444.176
1464.14	443.115
1465.08	442.457
1466.02	442.361
1466.96	441.975
1467.89	441.019
1468.83	438.807
1469.77	437.78
1470.71	437.118
1471.65	437.041
1472.59	436.007
1473.52	435.655
1474.46	436.219
1475.4	436.37
1476.33	437.15
1477.27	437.916
1478.21	438.912
1479.14	439.791
1480.08	440.996
1481.01	442.263
1481.95	442.727
1482.88	443.56
1483.82	443.769
1484.75	444.765
1485.69	446.129
1486.62	447.11
1487.56	448.574
1488.49	449.513
1489.42	450.326
1490.35	449.342
1491.29	447.556
1492.22	446.525
1493.15	445.053
1494.08	443.032
1495.01	441.181
1495.94	440.076
1496.88	438.29
1497.81	436.006
1498.74	433.778
1499.67	431.225
1500.6	429.484
1501.53	427.904
1502.46	426.404
1503.39	425.872
1504.31	427.185
1505.24	429.465
1506.17	432.042
1507.1	435.023
1508.03	438.409
1508.95	442.683
1509.88	449.525
1510.81	461.607
1511.74	473.034
1512.66	484.148
1513.59	496.041
1514.51	508.608
1515.44	521.825
1516.36	534.574
1517.29	547.123
1518.21	559.162
1519.14	569.373
1520.06	578.746
1520.99	586.833
1521.91	592.688
1522.84	597.406
1523.76	599.561
1524.68	599.051
1525.6	597.067
1526.53	591.857
1527.45	585.363
1528.37	577.665
1529.29	569.066
1530.21	558.855
1531.14	547.023
1532.06	535.564
1532.98	524.262
1533.9	511.897
1534.82	499.069
1535.74	487.583
1536.66	477.401
1537.58	467.271
1538.5	456.321
1539.41	446.631
1540.33	438.994
1541.25	433.445
1542.17	429.025
1543.09	425.987
1544.01	424.062
1544.92	422.659
1545.84	421.553
1546.76	421.011
1547.67	422.28
1548.59	420.262
1549.51	417.289
1550.42	413.343
1551.34	408.709
1552.25	403.497
1553.17	397.893
1554.08	391.959
1555	385.51
1555.91	378.602
1556.82	372.327
1557.74	366.4
1558.65	360.879
1559.56	355.598
1560.48	350.552
1561.39	346.279
1562.3	342.725
1563.21	338.52
1564.13	335.049
1565.04	332.148
1565.95	329.384
1566.86	326.104
1567.77	322.93
1568.68	320.385
1569.59	317.635
1570.5	315.098
1571.41	312.458
1572.32	310.607
1573.23	308.94
1574.14	307.087
1575.05	305.2
1575.96	303.747
1576.86	302.129
1577.77	299.996
1578.68	298.013
1579.59	296.076
1580.49	294.135
1581.4	292.363
1582.31	290.827
1583.21	289.072
1584.12	287.24
1585.03	285.47
1585.93	283.752
1586.84	282.111
1587.74	280.917
1588.65	279.885
1589.55	278.786
1590.46	277.658
1591.36	276.496
1592.26	275.668
1593.17	275.436
1594.07	274.778
1594.97	273.809
1595.88	272.48
1596.78	271.129
1597.68	269.976
1598.58	268.82
1599.48	267.876
1600.39	267.05
1601.29	265.483
1602.19	263.716
1603.09	262.162
1603.99	261.14
1604.89	259.847
1605.79	258.674
1606.69	257.391
1607.59	255.791
1608.49	254.229
1609.39	252.355
1610.28	250.269
1611.18	248.319
1612.08	245.42
1612.98	242.72
1613.88	240.061
1614.77	237.093
1615.67	233.955
1616.57	230.476
1617.46	227.299
1618.36	224.3
1619.26	221.323
1620.15	218.843
1621.05	216.932
1621.94	215.603
1622.84	214.495
1623.73	213.525
1624.63	212.871
1625.52	212.02
1626.41	211.04
1627.31	209.943
1628.2	208.861
1629.09	207.611
1629.99	206.143
1630.88	204.416
1631.77	202.812
1632.65	201.803
1633.58	200.843
1634.51	199.44
1635.43	197.204
1636.36	194.432
1637.29	191.469
1638.22	189.026
1639.15	187.442
1640.07	186.57
1641	185.499
1641.93	184.953
1642.85	184.802
1643.78	184.088
1644.7	183.848
1645.63	184.126
1646.55	184.539
1647.48	185.64
1648.41	186.554
1649.33	187.707
1650.25	188.94
1651.18	190.582
1652.1	191.16
1653.03	191.567
1653.95	191.742
1654.87	191.116
1655.8	190.408
1656.72	190.948
1657.64	190.085
1658.56	187.923
1659.49	184.685
1660.41	180.822
1661.33	178.819
1662.25	177.698
1663.17	177.858
1664.1	178.454
1665.02	180.066
1665.94	184.316
1666.86	187.264
1667.78	188.034
1668.7	187.216
1669.62	187.573
1670.54	186.115
1671.46	184.711
1672.38	184.505
1673.29	184.183
1674.21	183.831
1675.13	183.44
1676.05	183.255
1676.97	182.654
1677.89	181.952
1678.8	181.314
1679.72	180.714
1680.64	180.418
1681.55	181.451
1682.47	180.965
1683.39	182.676
1684.3	179.229
1685.22	176.884
1686.14	175.271
1687.05	174.138
1687.97	173.783
1688.88	173.906
1689.8	175.486
1690.71	177.19
1691.63	176.401
1692.54	176.278
1693.45	174.31
1694.37	173.689
1695.28	173.351
1696.19	172.532
1697.11	171.891
1698.02	170.916
1698.93	167.659
1699.84	166.615
1700.76	165.584
1701.67	165.002
1702.58	164.462
1703.49	164.316
1704.4	164.599
1705.31	164.541
1706.22	164.17
1707.14	163.716
1708.05	163.3
1708.96	162.279
1709.87	162.184
1710.78	162.341
1711.68	162.514
1712.59	162.313
1713.5	161.791
1714.41	160.124
1715.32	159.792
1716.23	159.412
1717.14	159.569
1718.04	160.08
1718.95	160.106
1719.86	160.242
1720.77	160.196
1721.67	159.677
1722.58	159.288
1723.49	158.753
1724.39	158.885
1725.3	159.428
1726.21	159.456
1727.11	159.401
1728.02	159.589
1728.92	159.113
1729.83	158.2
1730.73	157.243
1731.64	156.416
1732.54	156.021
1733.44	156.414
1734.35	155.578
1735.25	154.118
1736.15	152.407
1737.06	150.987
1737.96	149.733
1738.86	149.281
1739.77	149.067
1740.67	149.76
1741.57	150.807
1742.47	151.991
1743.37	152.91
1744.27	153.525
1745.18	153.541
1746.08	153.807
1746.98	152.319
1747.88	152.375
1748.78	151.703
1749.68	151.513
1750.58	151.621
1751.48	151.225
1752.38	150.352
1753.28	149.273
1754.17	148.387
1755.07	147.767
1755.97	147.392
1756.87	146.786
1757.77	146.399
1758.66	146.28
1759.56	145.961
1760.46	145.638
1761.36	145.449
1762.25	145.137
1763.15	144.469
1764.05	144.682
1764.94	144.845
1765.84	144.586
1766.73	144.734
1767.63	145.122
1768.53	145.536
1769.42	145.863
1770.32	146.262
1771.21	146.557
1772.1	146.731
1773	146.57
1773.89	146.368
1774.79	145.875
1775.68	145.66
1776.57	145.868
1777.47	145.58
1778.36	145.287
1779.25	145.418
1780.14	144.925
1781.04	144.536
1781.93	143.678
1782.82	142.912
1783.71	141.793
1784.6	140.932
1785.49	140.646
1786.38	140.58
1787.27	140.511
1788.17	140.564
1789.06	140.319
1789.95	140.54
1790.84	140.588
1791.72	140.275
1792.61	139.423
1793.5	138.527
1794.39	137.653
1795.28	136.16
1796.17	135.351
1797.06	134.678
1797.94	132.892
1798.83	132.242
1799.72	131.244
