Acq. time (s)=	10
Accumulations=	5
Range (cm-¹)=	400...1800
Windows=	2
Autofocus=	Off
AutoExposure=	Off
Spike filter=	Multiple accum.
Delay time (s)=	1
Binning=	1
Readout mode=	Signal
DeNoise=	Standard
ICS correction=	Off
Dark correction=	Off
Inst. Process=	Off
Instrument=	XploRA
Detector=	Syncerity
Objective=	x20LWD
Grating=	1200 gr/mm
Filter=	10%
Laser (nm)=	785 
Slit (µm)=	100 
Hole (µm)=	300 
Laser pol=	None
Raman pol=	None
Output=	Camera
StageXY=	Marzhauser
StageZ=	
X (µm)=	0
Y (µm)=	0
Project=	
Sample=	
Site=	
Title=	To5-2 Cmm3
Remark=	
Date=	04.11.2019 14:10
Acquired=	04.11.2019 14:10:20
400.61	293.088
401.827	293.861
403.044	295.254
404.262	293.885
405.479	297.198
406.695	300.251
407.911	303.893
409.127	306.856
410.343	308.801
411.559	307.497
412.774	308.202
413.989	306.421
415.204	307.167
416.417	306.086
417.632	304.464
418.845	303.929
420.059	303.503
421.271	303.658
422.484	302.042
423.696	302.491
424.908	302.104
426.12	300.97
427.331	300.487
428.542	298.594
429.753	296.798
430.964	295
432.174	293.554
433.384	292.062
434.593	290.863
435.803	289.619
437.011	288.184
438.22	287.824
439.428	288.05
440.636	289.486
441.844	289.526
443.051	289.366
444.258	288.956
445.465	288.344
446.672	287.992
447.878	287.474
449.084	287.075
450.289	286.856
451.495	286.406
452.699	285.935
453.904	285.356
455.109	284.534
456.313	283.659
457.516	282.411
458.72	280.968
459.922	279.747
461.125	278.637
462.328	278.276
463.53	278.028
464.732	277.825
465.934	277.611
467.135	277.236
468.335	277.046
469.537	276.848
470.737	277.089
471.937	277.014
473.137	276.683
474.336	275.993
475.535	274.994
476.733	273.539
477.932	271.967
479.131	270.345
480.328	268.63
481.526	268.13
482.723	269.09
483.92	270.532
485.116	271.632
486.313	272.741
487.509	273.449
488.705	274.054
489.901	274.743
491.095	275.261
492.29	275.86
493.485	276.555
494.679	276.125
495.873	274.471
497.066	272.615
498.26	270.724
499.453	268.78
500.645	266.071
501.837	264.192
503.03	263.123
504.221	262.815
505.413	264.243
506.604	264.902
507.794	265.741
508.985	266.143
510.176	266.136
511.366	266.469
512.555	266.278
513.745	266.334
514.934	266.386
516.122	266.215
517.31	266.251
518.499	266.038
519.687	265.566
520.874	265.482
522.061	265.095
523.248	264.452
524.435	263.729
525.621	263.202
526.806	263.403
527.993	264.091
529.178	264.368
530.363	264.769
531.547	264.812
532.732	264.867
533.916	264.886
535.1	265.133
536.284	265.825
537.466	266.985
538.65	267.745
539.832	268.201
541.015	268.473
542.196	268.696
543.378	268.521
544.559	268.139
545.741	267.478
546.921	266.515
548.101	264.894
549.282	263.021
550.462	261.159
551.642	259.517
552.82	257.645
554	256.41
555.178	255.564
556.356	254.752
557.535	254.269
558.712	253.909
559.89	253.477
561.067	253.016
562.244	253.483
563.42	253.63
564.596	253.433
565.772	252.843
566.947	251.578
568.123	249.587
569.298	247.005
570.473	243.918
571.647	240.04
572.821	236.124
573.995	232.791
575.169	229.671
576.342	228.299
577.515	226.777
578.687	225.939
579.859	225.749
581.032	226.797
582.203	228.072
583.374	229.638
584.546	231.319
585.716	233.252
586.887	235.333
588.057	237.226
589.227	238.936
590.396	240.479
591.565	241.762
592.734	242.664
593.903	243.095
595.071	243.221
596.24	243.187
597.407	242.954
598.574	243.065
599.741	243.064
600.908	243.474
602.074	244.196
603.241	244.922
604.407	245.944
605.573	246.918
606.738	247.812
607.903	248.834
609.068	250.071
610.232	251.686
611.396	251.565
612.56	250.034
613.723	246.778
614.887	244.581
616.049	243.232
617.212	241.701
618.374	239.362
