Acq. time (s)=	15
Accumulations=	2
Range (cm-¹)=	600...1800
Windows=	2
Autofocus=	Off
AutoExposure=	On
Spike filter=	Multiple accum.
Delay time (s)=	1
Binning=	1
Readout mode=	Signal
DeNoise=	Standard
ICS correction=	Off
Dark correction=	Off
Inst. Process=	Off
Instrument=	XploRA
Detector=	Syncerity
Objective=	x20LWD
Grating=	1200 gr/mm
Filter=	25%
Laser (nm)=	785 
Slit (µm)=	100 
Hole (µm)=	300 
Laser pol=	None
Raman pol=	None
Output=	Camera
StageXY=	Marzhauser
StageZ=	
X (µm)=	3156.8
Y (µm)=	-592.4
Project=	
Sample=	
Site=	
Title=	To8-T
Remark=	
Date=	14.10.2022 22:55
Acquired=	14.10.2022 22:55:44
Edit:Spike=	14.10.2022 22:56:39
Edit:Spike=	14.10.2022 22:56:40
Edit:Spike=	14.10.2022 22:56:41
Edit:Spike=	14.10.2022 22:56:43
Edit:Spike=	14.10.2022 22:56:43
Edit:Spike=	14.10.2022 22:56:45
Edit:Spike=	14.10.2022 22:56:46
Edit:Spike=	14.10.2022 22:56:48
Edit:Spike=	14.10.2022 22:56:48
600.787	1246.34
601.956	1255.28
603.126	1260.84
604.294	1266.86
605.463	1273.29
606.631	1280.96
607.8	1290.34
608.967	1300.61
610.135	1311.5
611.302	1322.72
612.468	1334.3
613.635	1345.39
614.802	1356.21
615.968	1366.5
617.133	1375.94
618.299	1384.25
619.464	1391.52
620.629	1397.6
621.793	1402.59
622.958	1406.66
624.121	1409.67
625.285	1412.02
626.448	1412.66
627.612	1412.53
628.774	1412.8
629.937	1414.08
631.099	1415.42
632.261	1416.72
633.423	1417.94
634.584	1419.21
635.745	1420.24
636.906	1420.73
638.066	1420.78
639.227	1421.12
640.386	1421.61
641.546	1422.12
642.705	1423.47
643.864	1426.16
645.023	1429.03
646.181	1431.99
647.339	1435.06
648.497	1438.14
649.655	1440.26
650.812	1443.88
651.969	1447.9
653.125	1451.51
654.282	1453.22
655.438	1452.74
656.593	1451.54
657.75	1449.94
658.905	1448.59
660.059	1446.87
661.214	1445.09
662.368	1443.24
663.522	1441.57
664.676	1440.01
665.83	1438.66
666.983	1437.05
668.136	1435.71
669.288	1434.65
670.441	1434.11
671.592	1434.07
672.744	1436.49
673.895	1439.61
675.046	1442.68
676.197	1444.79
677.348	1446.69
678.498	1448.54
679.648	1450.61
680.798	1452.4
681.947	1454.1
683.096	1455.63
684.245	1456.94
685.394	1458.19
686.542	1458.67
687.69	1458.36
688.837	1457.43
689.984	1455.99
691.132	1454
692.278	1451.86
693.425	1449.54
694.571	1447.16
695.717	1444.91
696.863	1442.58
698.008	1440.31
699.152	1438.25
700.298	1436.48
701.442	1434.65
702.586	1433.04
703.73	1430.88
704.873	1428.24
706.017	1424
707.16	1421.66
708.302	1419.91
709.445	1417.46
710.586	1414.85
711.729	1411.71
712.87	1408.83
714.012	1407.55
715.152	1406.66
716.293	1405.97
717.433	1404.82
718.573	1403.25
719.713	1400.58
720.853	1397.95
721.991	1394.06
723.131	1390.27
724.269	1386.8
725.408	1384.24
726.545	1382.99
727.683	1382.76
728.821	1383.2
729.958	1384.55
731.095	1386.53
732.231	1389.25
733.368	1392.71
734.503	1396.93
735.639	1401.39
736.775	1406.22
737.91	1411.32
739.045	1416.55
740.179	1421.11
741.313	1424.44
742.447	1427.01
743.581	1426.24
744.714	1423.99
745.847	1420.64
746.98	1416.37
748.113	1412.51
749.245	1407.62
750.377	1402.19
751.509	1396.02
752.64	1389.68
753.771	1381.94
754.902	1373.5
756.033	1365.04
757.163	1358.22
758.293	1350.34
759.423	1343.01
760.551	1338.17
761.681	1334.41
762.81	1330.36
763.938	1333.41
765.066	1327.07
766.194	1322.92
767.321	1315.78
768.449	1338.31
769.576	1325.67
770.703	1326.58
771.83	1334.82
772.955	1340.11
774.081	1348.73
775.207	1315.26
776.332	1295.53
777.457	1257.1
778.582	1255.06
779.707	1236.71
780.831	1247.7
781.954	1251.36
783.078	1249.03
784.201	1246.18
785.324	1243.64
786.447	1238.77
787.569	1233.57
788.691	1228.54
789.813	1223.84
790.935	1220.64
792.056	1218.66
793.177	1216.83
794.297	1214.68
795.418	1211.1
796.539	1207.34
797.658	1202.66
798.777	1197.36
799.897	1193.46
801.016	1190.56
802.134	1188.29
803.253	1186.12
804.371	1183.8
805.489	1180.35
806.606	1176.54
807.723	1172.76
808.84	1169.71
809.957	1167.31
811.073	1166.22
812.19	1165.67
813.305	1165.51
814.421	1165.47
815.536	1165.31
816.651	1165.69
817.766	1166.33
818.88	1167.37
819.994	1169.58
821.108	1172.71
822.221	1175.32
823.335	1176.3
824.448	1176.58
825.56	1176.38
826.673	1175.87
827.784	1174.72
828.897	1172.94
830.008	1170.83
831.119	1167.96
832.23	1164.59
833.341	1160.89
834.451	1157.03
835.561	1153.39
836.671	1150.93
837.78	1148.77
838.89	1146.95
839.998	1145.64
841.108	1144.22
842.216	1142.83
843.324	1141.74
844.431	1140.68
845.539	1139.55
846.646	1138.31
847.753	1136.77
848.859	1134.95
849.966	1132.89
851.071	1130.82
852.178	1128.35
853.283	1125.52
854.388	1122.39
855.494	1119.02
856.598	1115.56
857.703	1111.99
858.806	1108.43
859.91	1104.78
861.014	1101.61
862.116	1098.1
863.22	1094.72
864.322	1091.27
865.425	1087.94
866.527	1084.71
867.628	1081.39
868.73	1078.21
869.831	1075.13
870.932	1072.28
872.032	1069.64
873.133	1067.37
874.233	1065.4
875.333	1063.61
876.432	1062.2
877.532	1061.51
878.631	1060.53
879.729	1059.58
880.828	1058.49
881.926	1056.99
883.023	1055.43
884.121	1053.74
885.218	1052.14
886.315	1050.81
887.412	1050.06
888.508	1049.29
889.604	1048.82
890.699	1048.54
891.795	1048.39
892.89	1048.2
893.985	1047.89
895.08	1047.3
896.174	1046.55
897.268	1045.64
898.362	1044.78
899.456	1043.97
900.549	1043.58
901.642	1042.53
902.734	1041.49
903.827	1040.6
904.919	1040.23
906.011	1040.41
907.102	1042.22
908.193	1045.04
909.284	1048.35
910.375	1052.26
911.465	1056.69
912.555	1061.12
913.645	1063.42
914.734	1063.67
915.824	1059.66
916.913	1057.25
918.001	1053.67
919.09	1049.24
920.177	1043.71
921.266	1036.15
922.353	1027
923.44	1016.66
924.527	1005.21
925.614	995.26
926.7	986.779
927.786	980.434
928.873	975.846
929.958	972.36
931.043	969.699
932.128	968.348
933.213	968.018
934.297	967.711
935.381	967.396
936.465	966.709
937.549	965.204
938.632	963.068
939.715	960.139
940.798	955.94
941.881	951.124
942.962	945.594
944.044	941.912
945.125	939.378
946.207	937.616
947.288	936.56
948.368	936.068
949.449	936.858
950.529	938.331
951.61	940.022
952.689	941.418
953.769	942.81
954.847	944.063
955.926	945.004
957.004	945.311
958.082	944.704
959.16	942.932
960.238	937.874
961.316	932.838
962.392	930.925
963.469	929.574
964.546	928.832
965.622	928.342
966.698	926.943
967.774	925.558
968.849	924.427
969.924	923.806
970.998	924.91
972.073	927.189
973.148	929.758
974.221	932.732
975.295	935.36
976.369	937.927
977.441	941.077
978.514	944.585
979.587	948.292
980.659	952.264
981.731	957.061
982.802	962.18
983.874	963.544
984.945	962.448
986.016	959.8
987.087	957.01
988.157	954.309
989.227	951.557
990.296	949.186
991.366	946.879
992.435	944.595
993.504	942.336
994.573	939.963
995.641	937.769
996.709	935.698
997.777	933.734
998.844	933.059
999.911	933.064
1000.98	932.614
1002.05	931.592
1003.11	929.087
1004.18	925.28
1005.24	920.183
1006.31	914.414
1007.37	907.973
1008.44	899.911
1009.5	891.597
1010.57	883.389
1011.63	875.702
1012.7	868.89
1013.76	863.265
1014.82	858.118
1015.89	853.57
1016.95	849.594
1018.01	846.365
1019.07	843.583
1020.13	841.25
1021.2	839.603
1022.26	838.276
1023.32	837.086
1024.38	835.995
1025.44	834.361
1026.5	832.882
1027.56	830.226
1028.62	826.517
1029.68	822.843
1030.74	819.405
1031.8	816.161
1032.85	813.677
1033.91	811.888
1034.97	810.393
1036.03	809.569
1037.09	809.144
1038.14	809.285
1039.2	810.046
1040.26	811.321
1041.31	812.891
1042.37	814.74
1043.42	816.275
1044.48	817.245
1045.53	817.587
1046.59	816.977
1047.64	815.877
1048.7	812.67
1049.75	809.504
1050.81	806.312
1051.86	803.219
1052.91	801.024
1053.97	798.905
1055.02	797.111
1056.07	795.483
1057.12	794.314
1058.17	793.353
1059.23	792.815
1060.28	792.389
1061.33	791.478
1062.38	790.228
1063.43	788.797
1064.48	788.039
1065.53	787.657
1066.58	787.533
1067.63	788.07
1068.68	788.734
1069.72	789.36
1070.77	789.876
1071.82	790.088
1072.87	789.679
1073.92	788.503
1074.96	786.444
1076.01	784.018
1077.06	781.269
1078.1	778.274
1079.15	774.674
1080.2	770.695
1081.24	766.915
1082.29	763.35
1083.33	760.243
1084.38	759.191
1085.42	758.661
1086.47	758.224
1087.51	757.864
1088.55	757.076
1089.6	755.445
1090.64	753.709
1091.68	751.861
1092.73	750.161
1093.77	748.121
1094.81	746.239
1095.85	744.514
1096.89	743.111
1097.93	742.13
1098.98	741.531
1100.02	741.51
1101.06	742.88
